NEU_DATUM;AUFTRAGSNR;AUFTRAGSPOS;ARTIKELNR;BEGINN_ZEIT;ENDE_ZEIT;PERS_NR;LHM_TYP;MENGE_IST;GEWICHT_SOLL;VOLUMEN_KOLLI;PALNR;KUNDENNR;warehouse;area;aisle;house;place;picklocation
30.08.2024;119;23;90;08:27:22;08:27:42;31;39;8;8,767;12,141;3,43881E+17;314;51;1;6;27;4;2704
30.08.2024;119;24;957;08:27:52;08:29:07;31;39;9;12,488;127,368;3,43881E+17;314;51;7;7;0;3;3
30.08.2024;119;25;1187;08:29:07;08:30:48;31;39;9;14,872;105,105;3,43881E+17;314;51;7;7;0;5;5
30.08.2024;119;26;509;08:30:48;08:31:41;31;39;6;6,338;13,19;3,43881E+17;314;51;7;7;9;2;902
30.08.2024;119;27;182;08:31:41;08:33:35;31;39;6;8,07;13,892;3,43881E+17;314;51;7;7;10;0;1000
30.08.2024;119;28;440;08:33:35;08:33:57;31;39;6;9,214;13,873;3,43881E+17;314;51;7;7;14;2;1402
30.08.2024;119;29;59;08:33:57;08:34:14;31;39;6;9,28;16,985;3,43881E+17;314;51;7;7;20;4;2004
30.08.2024;119;30;78;08:34:14;08:34:33;31;39;6;8,073;13,837;3,43881E+17;314;51;7;7;22;2;2202
30.08.2024;119;32;134;08:34:33;08:34:54;31;39;6;9,25;14,277;3,43881E+17;314;51;7;7;29;2;2902
30.08.2024;119;33;414;08:34:54;08:35:25;31;39;4;6,174;12,921;3,43881E+17;314;51;7;7;35;4;3504
30.08.2024;119;34;311;08:35:25;08:35:46;31;39;6;7,776;13,655;3,43881E+17;314;51;7;7;36;0;3600
30.08.2024;119;35;312;08:35:46;08:35:47;31;39;6;7,776;13,934;3,43881E+17;314;51;7;7;36;2;3602
30.08.2024;119;36;60;08:35:48;08:36:56;31;39;6;9,257;17,136;3,43881E+17;314;51;7;8;17;2;1702
30.08.2024;119;37;212;08:36:56;08:36:58;31;39;6;9,38;15,728;3,43881E+17;314;51;7;8;18;0;1800
30.08.2024;119;38;1103;08:36:58;08:37:30;31;39;6;6,402;9,871;3,43881E+17;314;51;7;8;27;0;2700
30.08.2024;119;39;474;08:37:30;08:37:47;31;39;6;6,262;12,084;3,43881E+17;314;51;7;8;28;2;2802
30.08.2024;119;40;158;08:37:47;08:39:14;31;39;30;31,535;9,732;3,43881E+17;314;51;7;8;29;2;2902
30.08.2024;119;41;950;08:39:14;08:39:25;31;39;6;1;14,694;3,43881E+17;314;51;7;8;30;4;3004
30.08.2024;119;42;499;08:39:25;08:39:51;31;39;6;6,33;9,771;3,43881E+17;314;51;7;8;36;4;3604
30.08.2024;119;43;145;08:39:51;08:40:13;31;39;6;6,306;11,369;3,43881E+17;314;51;7;8;46;0;4600
30.08.2024;120;1;874;09:44:34;09:45:52;6;40;6;7,145;12,824;3,43881E+17;391;51;1;1;32;4;3204
30.08.2024;120;2;843;09:45:52;09:46:51;6;40;18;18,837;10,326;3,43881E+17;391;51;1;3;22;4;2204
30.08.2024;120;3;684;09:46:51;09:47:53;6;40;6;5,034;7,668;3,43881E+17;391;51;1;4;5;3;503
30.08.2024;120;4;18;09:47:53;09:48:35;6;40;24;12,768;18,399;3,43881E+17;391;51;1;4;38;2;3802
30.08.2024;120;5;581;09:48:35;09:49:43;6;40;24;8,59;7,06;3,43881E+17;391;51;1;6;2;1;201
30.08.2024;120;6;1184;09:49:44;09:49:45;6;40;24;6,52;5,208;3,43881E+17;391;51;1;6;2;4;204
30.08.2024;120;7;1060;09:49:45;09:49:51;6;40;24;6,424;5,183;3,43881E+17;391;51;1;6;2;5;205
30.08.2024;120;8;1165;09:49:51;09:50:15;6;40;48;12,76;5,091;3,43881E+17;391;51;1;6;3;0;300
30.08.2024;120;9;1092;09:50:16;09:50:32;6;40;24;8,246;6,773;3,43881E+17;391;51;1;6;3;1;301
30.08.2024;120;10;528;09:50:32;09:50:45;6;40;12;4,272;6,495;3,43881E+17;391;51;1;6;3;2;302
30.08.2024;120;11;1042;09:50:45;09:51:06;6;40;36;12,786;6,705;3,43881E+17;391;51;1;6;3;3;303
30.08.2024;120;12;168;09:51:06;09:51:32;6;40;24;8,316;6,611;3,43881E+17;391;51;1;6;3;5;305
30.08.2024;120;13;66;09:51:32;09:51:39;6;40;12;4,238;7,011;3,43881E+17;391;51;1;6;9;2;902
30.08.2024;120;14;1198;09:51:40;09:52:54;6;40;72;24,798;6,607;3,43881E+17;391;51;1;6;13;4;1304
30.08.2024;120;15;1000;09:52:54;09:54:03;6;40;56;47,887;87,451;3,43881E+17;391;51;1;6;42;0;4200
30.08.2024;121;1;765;08:12:56;08:14:21;13;39;6;7,082;11,696;3,43881E+17;416;51;1;2;26;0;2600
30.08.2024;121;2;833;08:14:21;08:22:42;13;39;6;9,296;15,329;3,43881E+17;416;51;1;3;36;4;3604
30.08.2024;121;3;1038;08:22:42;08:24:33;13;39;12;6,493;10,014;3,43881E+17;416;51;1;5;12;4;1204
30.08.2024;121;4;43;08:24:33;08:25:15;13;39;72;24,996;12,554;3,43881E+17;416;51;1;5;18;0;1800
30.08.2024;121;5;552;08:25:15;08:26:16;13;39;18;20,106;10,221;3,43881E+17;416;51;1;5;22;4;2204
30.08.2024;121;6;992;08:26:16;08:26:19;13;39;24;8,507;12,84;3,43881E+17;416;51;1;5;24;2;2402
30.08.2024;121;7;892;08:26:19;08:26:34;13;39;24;6,546;10,14;3,43881E+17;416;51;1;5;25;2;2502
30.08.2024;121;8;1085;08:26:34;08:26:55;13;39;24;8,352;12,788;3,43881E+17;416;51;1;5;28;0;2800
30.08.2024;121;9;505;08:26:55;08:27:00;13;39;24;8,598;12,592;3,43881E+17;416;51;1;5;34;0;3400
30.08.2024;121;10;220;08:27:00;08:27:10;13;39;24;8,608;13,315;3,43881E+17;416;51;1;5;35;0;3500
30.08.2024;121;11;839;08:27:10;08:27:17;13;39;24;8,653;12,675;3,43881E+17;416;51;1;5;37;0;3700
30.08.2024;121;12;897;08:27:17;08:27:32;13;39;24;6,475;10,11;3,43881E+17;416;51;1;5;37;2;3702
30.08.2024;121;13;1060;08:27:32;08:28:42;13;39;12;3,212;5,183;3,43881E+17;416;51;1;6;2;5;205
30.08.2024;121;14;533;08:28:42;08:28:44;13;39;24;8,511;13,805;3,43881E+17;416;51;1;6;4;2;402
30.08.2024;121;15;1007;09:52:11;09:54:38;13;39;25;5,579;74,694;3,43881E+17;416;51;7;7;0;4;4
30.08.2024;121;16;934;08:29:07;08:29:31;13;39;6;7,759;13,168;3,43881E+17;416;51;7;7;9;0;900
30.08.2024;121;17;1166;08:29:31;08:29:53;13;39;6;9,287;14,039;3,43881E+17;416;51;7;7;19;2;1902
30.08.2024;121;18;1074;08:29:53;08:30:24;13;39;6;7,824;14,461;3,43881E+17;416;51;7;7;28;0;2800
30.08.2024;121;19;1207;08:30:24;08:30:25;13;39;6;7,763;13,219;3,43881E+17;416;51;7;7;29;0;2900
30.08.2024;121;20;944;08:30:25;08:30:48;13;39;6;7,737;15,123;3,43881E+17;416;51;7;7;34;2;3402
30.08.2024;121;21;47;08:30:48;08:30:59;13;39;4;6,172;12,677;3,43881E+17;416;51;7;7;37;2;3702
30.08.2024;121;22;290;08:31:02;08:31:50;13;39;6;9,247;17,41;3,43881E+17;416;51;7;8;8;0;800
30.08.2024;121;23;320;08:31:50;08:35:19;13;39;24;37,552;15,909;3,43881E+17;416;51;7;8;9;0;900
30.08.2024;121;24;211;08:35:19;08:35:21;13;39;6;9,37;15,204;3,43881E+17;416;51;7;8;11;0;1100
30.08.2024;121;25;210;08:35:22;08:35:56;13;39;6;9,459;14,283;3,43881E+17;416;51;7;8;13;0;1300
30.08.2024;121;26;209;08:35:56;08:36:28;13;39;6;9,481;13,387;3,43881E+17;416;51;7;8;15;0;1500
30.08.2024;121;27;79;08:36:28;08:36:58;13;39;24;25,892;13,64;3,43881E+17;416;51;7;8;15;2;1502
30.08.2024;121;28;319;08:36:58;08:37:22;13;39;6;9,482;16,697;3,43881E+17;416;51;7;8;16;2;1602
30.08.2024;121;29;858;08:37:23;08:38:09;13;39;24;25,864;23,585;3,43881E+17;416;51;7;8;21;0;2100
30.08.2024;121;30;135;08:38:09;08:39:15;13;39;78;122,408;13,403;3,43881E+17;416;51;7;8;24;2;2402
30.08.2024;121;31;475;08:39:16;08:39:35;13;39;18;18,735;11,882;3,43881E+17;416;51;7;8;26;0;2600
30.08.2024;121;32;476;08:39:35;08:40:41;13;39;60;62,74;11,627;3,43881E+17;416;51;7;8;27;2;2702
30.08.2024;121;33;474;08:40:42;08:41:33;13;39;60;62,62;12,084;3,43881E+17;416;51;7;8;28;2;2802
30.08.2024;121;34;1203;08:41:33;08:41:58;13;39;6;7,747;14,186;3,43881E+17;416;51;7;8;36;0;3600
30.08.2024;121;35;499;08:41:58;08:42:19;13;39;12;12,66;9,771;3,43881E+17;416;51;7;8;36;4;3604
30.08.2024;121;36;126;08:42:19;08:42:41;13;39;24;25,128;23,53;3,43881E+17;416;51;7;8;39;0;3900
30.08.2024;122;1;770;09:56:11;09:57:39;13;40;6;8,333;15,276;3,43881E+17;385;51;1;1;36;0;3600
30.08.2024;122;2;883;09:57:39;09:58:07;13;40;6;7,941;14,115;3,43881E+17;385;51;1;3;4;2;402
30.08.2024;122;3;258;09:58:07;09:58:27;13;40;6;7,456;11,057;3,43881E+17;385;51;1;3;17;2;1702
30.08.2024;122;4;875;09:58:27;09:58:29;13;40;6;7,1;12,763;3,43881E+17;385;51;1;3;18;0;1800
30.08.2024;122;5;1213;09:58:29;10:00:38;13;40;6;7,127;11,807;3,43881E+17;385;51;1;4;18;0;1800
30.08.2024;122;6;271;10:00:38;10:01:12;13;40;18;38,202;17,419;3,43881E+17;385;51;1;6;13;0;1300
30.08.2024;122;7;804;10:01:12;10:01:13;13;40;12;25,464;17,516;3,43881E+17;385;51;1;6;14;0;1400
30.08.2024;122;8;1134;10:01:13;10:01:26;13;40;12;25,76;17,605;3,43881E+17;385;51;1;6;15;2;1502
30.08.2024;122;9;820;10:01:26;10:01:38;13;40;12;25,488;17,708;3,43881E+17;385;51;1;6;16;0;1600
30.08.2024;122;10;402;10:01:38;10:01:52;13;40;18;38,307;16,365;3,43881E+17;385;51;1;6;17;0;1700
30.08.2024;122;11;213;10:01:52;10:03:25;13;40;18;38,289;17,592;3,43881E+17;385;51;1;6;18;0;1800
30.08.2024;122;12;270;10:03:25;10:03:43;13;40;18;38,307;16,365;3,43881E+17;385;51;1;6;18;2;1802
30.08.2024;122;13;375;10:03:43;10:04:07;13;40;24;50,688;18,219;3,43881E+17;385;51;1;6;19;2;1902
30.08.2024;122;14;107;10:04:07;10:04:08;13;40;10;10,562;17,232;3,43881E+17;385;51;1;6;21;2;2102
30.08.2024;122;15;478;10:04:08;10:04:51;13;40;12;25,364;15,789;3,43881E+17;385;51;1;6;28;2;2802
30.08.2024;123;1;905;10:42:27;10:44:18;31;39;6;6,823;10,432;3,43881E+17;386;51;1;3;3;4;304
30.08.2024;123;2;1050;10:58:43;11:00:21;31;39;48;25,614;18,652;3,43881E+17;386;51;1;4;31;4;3104
30.08.2024;123;3;971;10:45:15;10:45:43;31;39;12;3,23;5,114;3,43881E+17;386;51;1;5;18;2;1802
30.08.2024;123;4;86;10:45:43;10:48:35;31;39;4;6,731;10,594;3,43881E+17;386;51;1;5;41;4;4104
30.08.2024;123;5;1120;10:48:37;10:49:28;31;39;12;18,396;15,847;3,43881E+17;386;51;7;7;14;0;1400
30.08.2024;123;6;78;10:49:28;10:49:48;31;39;6;8,073;13,837;3,43881E+17;386;51;7;7;22;2;2202
30.08.2024;123;7;414;10:49:48;10:50:46;31;39;12;18,522;12,921;3,43881E+17;386;51;7;7;35;4;3504
30.08.2024;123;8;862;10:50:46;10:51:10;31;39;12;18,408;12,599;3,43881E+17;386;51;7;7;40;2;4002
30.08.2024;123;9;158;10:51:10;10:54:22;31;39;30;31,535;9,732;3,43881E+17;386;51;7;8;29;2;2902
30.08.2024;123;10;1104;10:54:22;10:58:30;31;39;6;6,335;11,023;3,43881E+17;386;51;7;8;35;0;3500
30.08.2024;123;11;500;10:58:30;10:58:43;31;39;6;6,323;9,078;3,43881E+17;386;51;7;8;37;4;3704
30.08.2024;124;1;1153;09:52:02;09:52:51;31;39;12;14,474;13,935;3,43881E+17;387;51;1;1;42;0;4200
30.08.2024;124;2;113;09:52:51;09:53:46;31;39;6;4,838;7,851;3,43881E+17;387;51;1;4;5;4;504
30.08.2024;124;3;439;09:53:46;09:56:11;31;39;24;8,628;12,758;3,43881E+17;387;51;1;5;30;2;3002
30.08.2024;124;4;1000;09:56:11;09:58:26;31;39;32;27,364;87,451;3,43881E+17;387;51;1;6;42;0;4200
30.08.2024;124;5;108;09:58:33;09:58:57;31;39;6;9,498;16,022;3,43881E+17;387;51;7;7;5;0;500
30.08.2024;124;6;1166;09:58:58;09:59:29;31;39;6;9,287;14,039;3,43881E+17;387;51;7;7;19;2;1902
30.08.2024;124;7;947;09:59:30;09:59:38;31;39;6;7,83;12,83;3,43881E+17;387;51;7;7;35;0;3500
30.08.2024;124;8;863;09:59:38;10:00:50;31;39;12;19,272;11,542;3,43881E+17;387;51;7;7;39;4;3904
30.08.2024;124;9;208;10:00:50;10:01:27;31;39;12;18,958;16,714;3,43881E+17;387;51;7;8;7;2;702
30.08.2024;125;1;874;09:49:22;09:50:47;33;40;6;7,145;12,824;3,43881E+17;388;51;1;1;32;4;3204
30.08.2024;125;2;805;09:50:48;09:51:07;33;40;6;8,092;15,731;3,43881E+17;388;51;1;2;37;4;3704
30.08.2024;125;3;462;09:51:07;09:51:31;33;40;6;7,551;15,568;3,43881E+17;388;51;1;3;34;2;3402
30.08.2024;125;4;423;09:51:31;09:51:51;33;40;12;12,669;18,422;3,43881E+17;388;51;1;4;13;0;1300
30.08.2024;125;5;3;09:51:52;09:52:09;33;40;24;12,665;18,819;3,43881E+17;388;51;1;4;28;2;2802
30.08.2024;125;6;307;09:52:09;09:52:48;33;40;48;25,036;19,011;3,43881E+17;388;51;1;4;36;0;3600
30.08.2024;125;7;971;09:52:48;09:53:16;33;40;12;3,23;5,114;3,43881E+17;388;51;1;5;18;2;1802
30.08.2024;125;8;897;09:53:16;09:53:48;33;40;24;6,475;10,11;3,43881E+17;388;51;1;5;37;2;3702
30.08.2024;125;9;479;09:53:48;09:53:58;33;40;24;6,684;9,781;3,43881E+17;388;51;1;5;39;4;3904
30.08.2024;125;10;961;09:53:58;09:54:09;33;40;24;12,608;19,634;3,43881E+17;388;51;1;5;41;0;4100
30.08.2024;125;11;437;09:54:09;09:54:27;33;40;24;8,559;13,693;3,43881E+17;388;51;1;6;4;4;404
30.08.2024;125;12;66;09:54:28;09:55:00;33;40;12;4,238;7,011;3,43881E+17;388;51;1;6;9;2;902
30.08.2024;125;14;846;09:55:00;09:55:30;33;40;6;13,202;21,932;3,43881E+17;388;51;1;6;38;4;3804
30.08.2024;125;15;1000;10:50:00;10:50:01;33;40;64;68,41;87,451;3,43881E+17;388;51;1;6;42;0;4200
30.08.2024;125;15;1000;10:50:01;10:50:02;33;40;16;68,41;87,451;3,43881E+17;388;51;1;6;42;0;4200
30.08.2024;125;16;957;10:45:11;10:48:00;33;40;72;99,904;127,368;3,43881E+17;388;51;7;7;0;3;3
30.08.2024;125;17;1187;10:48:00;10:48:01;33;40;27;44,616;105,105;3,43881E+17;388;51;7;7;0;5;5
30.08.2024;125;18;406;09:56:23;09:56:55;33;40;6;9,404;13,184;3,43881E+17;388;51;7;7;3;0;300
30.08.2024;125;19;1132;09:56:55;09:57:27;33;40;6;8,003;13,675;3,43881E+17;388;51;7;7;12;4;1204
30.08.2024;125;20;57;09:57:27;09:57:38;33;40;6;8,826;14,346;3,43881E+17;388;51;7;7;28;2;2802
30.08.2024;125;21;134;09:57:38;09:57:48;33;40;6;9,25;14,277;3,43881E+17;388;51;7;7;29;2;2902
30.08.2024;125;22;47;09:57:48;09:58:37;33;40;4;6,172;12,677;3,43881E+17;388;51;7;7;37;2;3702
30.08.2024;125;23;860;09:58:38;09:58:53;33;40;12;18,945;12,348;3,43881E+17;388;51;7;7;39;0;3900
30.08.2024;125;24;208;09:59:12;09:59:25;33;40;6;9,479;16,714;3,43881E+17;388;51;7;8;7;2;702
30.08.2024;125;25;1103;09:59:25;09:59:50;33;40;12;12,804;9,871;3,43881E+17;388;51;7;8;27;0;2700
30.08.2024;125;26;1009;09:59:50;10:00:04;33;40;12;12,88;11,592;3,43881E+17;388;51;7;8;29;0;2900
30.08.2024;125;27;158;10:00:05;10:00:35;33;40;30;31,535;9,732;3,43881E+17;388;51;7;8;29;2;2902
30.08.2024;125;28;1104;10:00:35;10:01:12;33;40;18;19,005;11,023;3,43881E+17;388;51;7;8;35;0;3500
30.08.2024;125;29;499;10:01:12;10:01:33;33;40;6;6,33;9,771;3,43881E+17;388;51;7;8;36;4;3604
30.08.2024;125;30;1163;10:01:33;10:01:52;33;40;6;6,329;10,703;3,43881E+17;388;51;7;8;37;2;3702
30.08.2024;125;31;500;10:01:53;10:02:01;33;40;6;6,323;9,078;3,43881E+17;388;51;7;8;37;4;3704
30.08.2024;125;32;1047;10:02:01;10:02:38;33;40;2;16,684;15,752;3,43881E+17;388;51;7;8;48;2;4802
30.08.2024;127;1;742;11:16:40;11:30:56;6;39;6;8,14;13,597;3,43881E+17;410;51;1;1;14;2;1402
30.08.2024;127;2;782;11:30:57;11:31:50;6;39;6;7,941;14,114;3,43881E+17;410;51;1;1;26;4;2604
30.08.2024;127;3;780;11:31:51;11:32:08;6;39;6;7,187;13,655;3,43881E+17;410;51;1;1;28;4;2804
30.08.2024;127;4;829;11:32:08;11:32:47;6;39;6;8,103;14,05;3,43881E+17;410;51;1;1;41;2;4102
30.08.2024;127;5;284;11:32:47;11:37:17;6;39;6;7,017;10,672;3,43881E+17;410;51;1;2;40;0;4000
30.08.2024;127;6;843;11:37:17;11:40:16;6;39;12;12,558;10,326;3,43881E+17;410;51;1;3;22;4;2204
30.08.2024;127;7;1138;11:40:16;11:40:56;6;39;6;7,613;13,405;3,43881E+17;410;51;1;3;40;4;4004
30.08.2024;127;8;823;11:40:56;11:41:51;6;39;6;7,154;10,493;3,43881E+17;410;51;1;4;6;5;605
30.08.2024;127;9;281;11:41:51;11:42:15;6;39;6;2,661;4,554;3,43881E+17;410;51;1;4;7;5;705
30.08.2024;127;10;3;11:42:15;11:45:18;6;39;24;12,665;18,819;3,43881E+17;410;51;1;4;28;2;2802
30.08.2024;127;11;200;11:45:18;11:46:34;6;39;24;12,966;18,444;3,43881E+17;410;51;1;4;31;0;3100
30.08.2024;127;12;18;11:46:34;11:48:54;6;39;24;12,768;18,399;3,43881E+17;410;51;1;4;38;2;3802
30.08.2024;127;13;19;11:48:54;11:48:55;6;39;48;21,418;18,843;3,43881E+17;410;51;1;4;39;4;3904
30.08.2024;127;14;1136;11:48:55;11:50:21;6;39;24;8,462;13,628;3,43881E+17;410;51;1;5;2;0;200
30.08.2024;127;15;522;11:50:21;12:04:53;6;39;48;17,358;12,765;3,43881E+17;410;51;1;5;25;4;2504
30.08.2024;127;16;839;12:04:53;12:09:05;6;39;48;17,306;12,675;3,43881E+17;410;51;1;5;37;0;3700
30.08.2024;127;17;1178;12:09:05;12:10:04;6;39;24;8,311;12,718;3,43881E+17;410;51;1;6;12;0;1200
30.08.2024;127;18;1007;13:11:33;13:13:44;6;39;25;5,579;74,694;3,43881E+17;410;51;7;7;0;4;4
30.08.2024;127;19;406;12:10:16;12:13:11;6;39;6;9,404;13,184;3,43881E+17;410;51;7;7;3;0;300
30.08.2024;127;20;895;12:13:11;12:13:12;6;39;6;6,299;9,343;3,43881E+17;410;51;7;7;3;4;304
30.08.2024;127;21;1097;12:13:12;12:14:02;6;39;6;9,252;15,33;3,43881E+17;410;51;7;7;5;4;504
30.08.2024;127;23;76;12:14:02;13:02:02;6;39;6;8,162;13,746;3,43881E+17;410;51;7;7;24;4;2404
30.08.2024;127;25;475;13:02:09;13:03:52;6;39;6;6,245;11,882;3,43881E+17;410;51;7;8;26;0;2600
30.08.2024;127;26;476;13:03:53;13:03:54;6;39;6;6,274;11,627;3,43881E+17;410;51;7;8;27;2;2702
30.08.2024;127;27;474;13:03:54;13:07:44;6;39;12;12,524;12,084;3,43881E+17;410;51;7;8;28;2;2802
30.08.2024;127;28;158;13:07:44;13:07:46;6;39;24;25,228;9,732;3,43881E+17;410;51;7;8;29;2;2902
30.08.2024;127;29;65;13:07:46;13:08:07;6;39;6;6,385;9,223;3,43881E+17;410;51;7;8;30;2;3002
30.08.2024;127;30;1163;13:08:07;13:10:50;6;39;6;6,329;10,703;3,43881E+17;410;51;7;8;37;2;3702
30.08.2024;128;1;742;08:27:05;08:30:17;23;39;6;8,14;13,597;3,43881E+17;411;51;1;1;14;2;1402
30.08.2024;128;2;234;08:30:17;08:30:31;23;39;6;8,203;13,923;3,43881E+17;411;51;1;1;20;0;2000
30.08.2024;128;3;782;08:30:32;08:30:48;23;39;12;15,882;14,114;3,43881E+17;411;51;1;1;26;4;2604
30.08.2024;128;4;823;08:30:48;08:31:49;23;39;6;7,154;10,493;3,43881E+17;411;51;1;4;6;5;605
30.08.2024;129;1;460;08:33:23;08:34:09;33;39;6;9,107;18,455;3,43881E+17;417;51;1;1;7;2;702
30.08.2024;129;2;178;08:34:09;08:34:25;33;39;6;7,137;11,304;3,43881E+17;417;51;1;1;27;2;2702
30.08.2024;129;3;899;08:34:25;08:34:59;33;39;6;7,213;12,374;3,43881E+17;417;51;1;2;14;2;1402
30.08.2024;129;4;117;08:34:59;08:35:35;33;39;6;6,769;10,416;3,43881E+17;417;51;1;3;2;0;200
30.08.2024;129;5;75;08:35:35;08:35:56;33;39;6;8,193;9,072;3,43881E+17;417;51;1;4;7;4;704
30.08.2024;129;6;9;08:35:56;08:36:20;33;39;24;12,512;18,91;3,43881E+17;417;51;1;4;33;0;3300
30.08.2024;129;7;4;08:36:20;08:36:32;33;39;24;12,588;19,468;3,43881E+17;417;51;1;4;37;0;3700
30.08.2024;129;8;1038;08:36:32;08:36:58;33;39;24;12,986;10,014;3,43881E+17;417;51;1;5;12;4;1204
30.08.2024;129;9;43;08:36:58;08:37:35;33;39;72;24,996;12,554;3,43881E+17;417;51;1;5;18;0;1800
30.08.2024;129;10;1162;08:37:35;08:37:44;33;39;24;6,669;9,857;3,43881E+17;417;51;1;5;19;4;1904
30.08.2024;129;11;552;08:37:44;08:38:38;33;39;36;40,212;10,221;3,43881E+17;417;51;1;5;22;4;2204
30.08.2024;129;12;1085;08:38:38;08:38:51;33;39;24;8,352;12,788;3,43881E+17;417;51;1;5;28;0;2800
30.08.2024;129;13;505;08:38:51;08:39:05;33;39;24;8,598;12,592;3,43881E+17;417;51;1;5;34;0;3400
30.08.2024;129;14;220;08:39:05;08:39:12;33;39;24;8,608;13,315;3,43881E+17;417;51;1;5;35;0;3500
30.08.2024;129;15;839;08:39:12;08:39:55;33;39;72;25,959;12,675;3,43881E+17;417;51;1;5;37;0;3700
30.08.2024;129;16;897;08:39:55;08:40:00;33;39;24;6,475;10,11;3,43881E+17;417;51;1;5;37;2;3702
30.08.2024;129;17;202;08:40:01;08:40:15;33;39;24;6,332;10,11;3,43881E+17;417;51;1;5;39;2;3902
30.08.2024;129;18;479;08:40:15;08:40:16;33;39;24;6,684;9,781;3,43881E+17;417;51;1;5;39;4;3904
30.08.2024;129;19;1016;08:40:16;08:40:26;33;39;24;6,642;9,828;3,43881E+17;417;51;1;5;42;0;4200
30.08.2024;129;20;1117;08:40:26;08:40:47;33;39;12;2,654;4,183;3,43881E+17;417;51;1;6;1;2;102
30.08.2024;129;21;533;08:40:47;08:41:03;33;39;24;8,511;13,805;3,43881E+17;417;51;1;6;4;2;402
30.08.2024;129;22;437;08:41:03;08:41:04;33;39;24;8,559;13,693;3,43881E+17;417;51;1;6;4;4;404
30.08.2024;129;23;934;08:41:06;08:41:40;33;39;6;7,759;13,168;3,43881E+17;417;51;7;7;9;0;900
30.08.2024;129;24;182;08:41:40;08:41:47;33;39;6;8,07;13,892;3,43881E+17;417;51;7;7;10;0;1000
30.08.2024;129;25;1208;08:41:47;08:42:00;33;39;6;7,948;13,09;3,43881E+17;417;51;7;7;16;0;1600
30.08.2024;129;26;1166;08:42:00;08:42:16;33;39;6;9,287;14,039;3,43881E+17;417;51;7;7;19;2;1902
30.08.2024;129;27;910;08:42:16;08:42:43;33;39;6;7,756;14,698;3,43881E+17;417;51;7;7;33;0;3300
30.08.2024;129;28;944;08:42:43;08:42:54;33;39;12;15,474;15,123;3,43881E+17;417;51;7;7;34;2;3402
30.08.2024;129;29;47;08:42:54;08:43:12;33;39;4;6,172;12,677;3,43881E+17;417;51;7;7;37;2;3702
30.08.2024;129;30;290;08:43:12;08:44:01;33;39;18;27,741;17,41;3,43881E+17;417;51;7;8;8;0;800
30.08.2024;129;31;320;08:44:02;08:44:29;33;39;18;28,164;15,909;3,43881E+17;417;51;7;8;9;0;900
30.08.2024;129;32;211;08:44:29;08:44:57;33;39;18;28,11;15,204;3,43881E+17;417;51;7;8;11;0;1100
30.08.2024;129;33;210;08:44:57;08:45:17;33;39;12;18,918;14,283;3,43881E+17;417;51;7;8;13;0;1300
30.08.2024;129;34;209;08:45:17;08:46:32;33;39;24;37,924;13,387;3,43881E+17;417;51;7;8;15;0;1500
30.08.2024;129;35;79;08:46:32;08:46:56;33;39;30;32,365;13,64;3,43881E+17;417;51;7;8;15;2;1502
30.08.2024;129;36;319;08:47:16;08:47:17;33;39;6;18,964;16,697;3,43881E+17;417;51;7;8;16;2;1602
30.08.2024;129;36;319;08:47:15;08:47:16;33;39;6;18,964;16,697;3,43881E+17;417;51;7;8;16;2;1602
30.08.2024;129;37;858;08:47:17;08:47:55;33;39;36;38,796;23,585;3,43881E+17;417;51;7;8;21;0;2100
30.08.2024;129;40;135;08:47:55;08:49:02;33;39;78;122,408;13,403;3,43881E+17;417;51;7;8;24;2;2402
30.08.2024;129;41;237;08:49:02;08:49:13;33;39;12;18,904;13,623;3,43881E+17;417;51;7;8;25;0;2500
30.08.2024;129;42;475;08:49:13;08:49:47;33;39;48;49,96;11,882;3,43881E+17;417;51;7;8;26;0;2600
30.08.2024;129;43;476;08:49:47;08:49:58;33;39;12;12,548;11,627;3,43881E+17;417;51;7;8;27;2;2702
30.08.2024;129;44;474;08:49:59;08:50:45;33;39;42;43,834;12,084;3,43881E+17;417;51;7;8;28;2;2802
30.08.2024;129;45;1203;08:50:45;08:51:20;33;39;6;7,747;14,186;3,43881E+17;417;51;7;8;36;0;3600
30.08.2024;129;46;499;08:51:20;08:51:21;33;39;12;12,66;9,771;3,43881E+17;417;51;7;8;36;4;3604
30.08.2024;129;47;126;08:51:21;08:51:35;33;39;24;25,128;23,53;3,43881E+17;417;51;7;8;39;0;3900
30.08.2024;129;48;855;08:51:36;08:51:54;33;39;12;12,828;23,424;3,43881E+17;417;51;7;8;39;2;3902
30.08.2024;129;49;857;08:51:54;08:52:09;33;39;12;12,72;25,662;3,43881E+17;417;51;7;8;41;4;4104
30.08.2024;129;50;1110;08:52:09;08:52:25;33;39;6;6,52;11,626;3,43881E+17;417;51;7;8;49;0;4900
30.08.2024;130;1;339;13:05:19;13:07:31;52;40;6;7,117;12,244;3,43881E+17;274;51;1;1;9;0;900
30.08.2024;130;2;257;13:07:31;13:08:02;52;40;6;8,253;15,434;3,43881E+17;274;51;1;1;26;0;2600
30.08.2024;130;3;355;13:08:02;13:08:17;52;40;6;10,159;16,386;3,43881E+17;274;51;1;2;15;0;1500
30.08.2024;130;4;598;13:08:17;13:08:31;52;40;6;8,035;12,551;3,43881E+17;274;51;1;2;20;0;2000
